,ds,yhat
711,2014-12-13,63220.31211848666
712,2014-12-14,60428.06729967364
713,2014-12-15,66588.96181425122
714,2014-12-16,67566.22557939925
715,2014-12-17,67278.2420069885
716,2014-12-18,66776.25051128255
717,2014-12-19,65755.98364444784
718,2014-12-20,60438.0724056861
719,2014-12-21,57723.19602269869
720,2014-12-22,64022.636010212445
721,2014-12-23,65197.311671978525
722,2014-12-24,65162.11699530939
723,2014-12-25,64963.68131960754
724,2014-12-26,64292.09054605188
725,2014-12-27,59361.40080652806
726,2014-12-28,57064.9186431006
727,2014-12-29,63805.90468482873
728,2014-12-30,65436.77466477678
729,2014-12-31,65863.61397523101
730,2015-01-01,66124.12405465146
731,2015-01-02,65899.53304945354
732,2015-01-03,61395.298215420444
733,2015-01-04,59496.56963997849
734,2015-01-05,66599.06789838559
735,2015-01-06,68548.44532101358
736,2015-01-07,69244.94321947223
737,2015-01-08,69721.45993026675
738,2015-01-09,69655.55918880943
739,2015-01-10,65250.243950366115
740,2015-01-11,63389.463535280054
741,2015-01-12,70469.00569735607
742,2015-01-13,72335.84299708396
743,2015-01-14,72892.74625857049
744,2015-01-15,73176.28111893102
745,2015-01-16,72868.71902154933
746,2015-01-17,68178.69025243045
747,2015-01-18,65996.54995833311
748,2015-01-19,72725.11230899188
749,2015-01-20,74218.82615646956
750,2015-01-21,74382.87740973235
751,2015-01-22,74266.99780430787
752,2015-01-23,73561.19757681526
753,2015-01-24,68481.57255374473
754,2015-01-25,65925.50175562741
755,2015-01-26,72302.22661013404
756,2015-01-27,73471.8888463973
757,2015-01-28,73349.84737864329
758,2015-01-29,72984.39736093284
759,2015-01-30,72068.42939943097
760,2015-01-31,66819.86244748962
761,2015-02-01,64136.82639132982
762,2015-02-02,70428.25357211483
763,2015-02-03,71552.95559715328
764,2015-02-04,71424.00434055965
765,2015-02-05,71086.53826277835
766,2015-02-06,70229.52939667669
767,2015-02-07,65066.341376526594
768,2015-02-08,62490.05094582767
769,2015-02-09,68904.18829531141
770,2015-02-10,70161.96847287635
771,2015-02-11,70170.82855248329
772,2015-02-12,69970.38748860109
773,2015-02-13,69244.35992692757
774,2015-02-14,64201.25050449735
775,2015-02-15,61729.797569150476
776,2015-02-16,68229.81859218012
777,2015-02-17,69551.52694761644
778,2015-02-18,69600.13275081686
779,2015-02-19,69413.84331179966
780,2015-02-20,68675.79375736986
781,2015-02-21,63594.73430646437
782,2015-02-22,61060.4437416717
783,2015-02-23,67474.52260250547
784,2015-02-24,68689.63762254755
785,2015-02-25,68614.03249081293
786,2015-02-26,68289.4233476859
787,2015-02-27,67402.81280657556
788,2015-02-28,62167.05251002871
789,2015-03-01,59476.12747310611
790,2015-03-02,65735.81952810149
791,2015-03-03,66802.82515204778
792,2015-03-04,66589.14638154661
793,2015-03-05,66139.87661242152
794,2015-03-06,65144.91813156287
795,2015-03-07,59819.46403102499
796,2015-03-08,57059.219912018714
797,2015-03-09,63271.02430432754
798,2015-03-10,64311.944108463314
799,2015-03-11,64093.664182754546
800,2015-03-12,63660.29267376117
801,2015-03-13,62700.11813378629
802,2015-03-14,57426.14969490559
803,2015-03-15,54731.413794128115
804,2015-03-16,61019.66398939802
805,2015-03-17,62144.577387489466
806,2015-03-18,62014.25370299623
807,2015-03-19,61669.135219323594
808,2015-03-20,60793.8802414639
809,2015-03-21,55598.01783050155
810,2015-03-22,52971.35391087865
811,2015-03-23,59314.78206034776
812,2015-03-24,60479.56954131343
813,2015-03-25,60371.93198102889
814,2015-03-26,60031.01278605601
815,2015-03-27,59140.798180775084
816,2015-03-28,53910.79449389227
817,2015-03-29,51231.4371817646
818,2015-03-30,57504.88487556838
819,2015-03-31,58584.269564352544
820,2015-04-01,58378.217433155725
